Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Exports,1973-06-30T00:00:00,7337,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1973-07-31T00:00:00,7580,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1973-08-31T00:00:00,7757,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1973-09-30T00:00:00,8135,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1973-10-31T00:00:00,8345,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1973-11-30T00:00:00,8639,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1973-12-31T00:00:00,8709,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-01-31T00:00:00,8901,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-02-28T00:00:00,9279,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-03-31T00:00:00,9360,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-04-30T00:00:00,10013,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-05-31T00:00:00,9551,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-06-30T00:00:00,10223,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-07-31T00:00:00,10208,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-08-31T00:00:00,10324,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-09-30T00:00:00,10304,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-10-31T00:00:00,10707,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-11-30T00:00:00,10998,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1974-12-31T00:00:00,10885,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-01-31T00:00:00,11649,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-02-28T00:00:00,10963,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-03-31T00:00:00,10871,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-04-30T00:00:00,10987,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-05-31T00:00:00,10519,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-06-30T00:00:00,11027,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-07-31T00:00:00,10852,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-08-31T00:00:00,11005,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-09-30T00:00:00,11080,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-10-31T00:00:00,11363,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-11-30T00:00:00,11543,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1975-12-31T00:00:00,11397,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-01-31T00:00:00,11298,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-02-29T00:00:00,11120,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-03-31T00:00:00,11221,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-04-30T00:00:00,11600,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-05-31T00:00:00,11795,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-06-30T00:00:00,11958,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-07-31T00:00:00,12431,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-08-31T00:00:00,12268,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-09-30T00:00:00,12283,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-10-31T00:00:00,12260,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-11-30T00:00:00,12090,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1976-12-31T00:00:00,12938,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-01-31T00:00:00,12175,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-02-28T00:00:00,12398,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-03-31T00:00:00,12665,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-04-30T00:00:00,12589,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-05-31T00:00:00,13165,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-06-30T00:00:00,12730,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-07-31T00:00:00,13044,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-08-31T00:00:00,12362,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-09-30T00:00:00,13708,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-10-31T00:00:00,12063,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-11-30T00:00:00,12185,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1977-12-31T00:00:00,13700,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-01-31T00:00:00,12769,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-02-28T00:00:00,12847,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-03-31T00:00:00,14051,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-04-30T00:00:00,14556,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-05-31T00:00:00,14711,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-06-30T00:00:00,15192,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-07-31T00:00:00,14737,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-08-31T00:00:00,15359,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-09-30T00:00:00,16356,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-10-31T00:00:00,16130,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-11-30T00:00:00,16684,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1978-12-31T00:00:00,16523,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-01-31T00:00:00,16502,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-02-28T00:00:00,16848,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-03-31T00:00:00,17538,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-04-30T00:00:00,17226,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-05-31T00:00:00,17344,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-06-30T00:00:00,18066,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-07-31T00:00:00,19018,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-08-31T00:00:00,19066,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-09-30T00:00:00,19155,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-10-31T00:00:00,20159,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-11-30T00:00:00,20397,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1979-12-31T00:00:00,20212,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-01-31T00:00:00,21085,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-02-29T00:00:00,20650,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-03-31T00:00:00,21931,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-04-30T00:00:00,22397,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-05-31T00:00:00,21477,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-06-30T00:00:00,22270,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-07-31T00:00:00,22448,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-08-31T00:00:00,23267,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-09-30T00:00:00,23009,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-10-31T00:00:00,23402,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-11-30T00:00:00,22900,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1980-12-31T00:00:00,23436,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-01-31T00:00:00,23463,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-02-28T00:00:00,24349,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-03-31T00:00:00,25839,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-04-30T00:00:00,24583,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-05-31T00:00:00,23696,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-06-30T00:00:00,24547,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-07-31T00:00:00,24234,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-08-31T00:00:00,23976,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-09-30T00:00:00,24496,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-10-31T00:00:00,23978,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-11-30T00:00:00,23968,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1981-12-31T00:00:00,23700,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-01-31T00:00:00,23928,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-02-28T00:00:00,23958,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-03-31T00:00:00,23806,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-04-30T00:00:00,23401,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-05-31T00:00:00,23520,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-06-30T00:00:00,24219,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-07-31T00:00:00,23394,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-08-31T00:00:00,22797,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-09-30T00:00:00,22654,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-10-31T00:00:00,21957,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-11-30T00:00:00,21138,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1982-12-31T00:00:00,21633,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-01-31T00:00:00,22641,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-02-28T00:00:00,21721,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-03-31T00:00:00,22099,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-04-30T00:00:00,21451,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-05-31T00:00:00,21011,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-06-30T00:00:00,22315,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-07-31T00:00:00,21910,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-08-31T00:00:00,22006,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-09-30T00:00:00,22681,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-10-31T00:00:00,22248,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-11-30T00:00:00,22278,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1983-12-31T00:00:00,22513,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-01-31T00:00:00,23659,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-02-29T00:00:00,22978,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-03-31T00:00:00,23676,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-04-30T00:00:00,23519,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-05-31T00:00:00,23977,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-06-30T00:00:00,23704,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-07-31T00:00:00,25111,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-08-31T00:00:00,24080,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-09-30T00:00:00,24167,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-10-31T00:00:00,24339,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-11-30T00:00:00,24323,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1984-12-31T00:00:00,25070,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-01-31T00:00:00,25456,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-02-28T00:00:00,23908,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-03-31T00:00:00,24501,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-04-30T00:00:00,23829,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-05-31T00:00:00,23464,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-06-30T00:00:00,23488,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-07-31T00:00:00,23371,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-08-31T00:00:00,23382,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-09-30T00:00:00,23691,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-10-31T00:00:00,23601,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-11-30T00:00:00,24209,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1985-12-31T00:00:00,23257,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-01-31T00:00:00,25518,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-02-28T00:00:00,25481,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-03-31T00:00:00,24960,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-04-30T00:00:00,25686,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-05-31T00:00:00,25947,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-06-30T00:00:00,26962,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-07-31T00:00:00,27005,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-08-31T00:00:00,25244,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-09-30T00:00:00,25556,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-10-31T00:00:00,27281,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-11-30T00:00:00,26848,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1986-12-31T00:00:00,26808,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-01-31T00:00:00,26355,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-02-28T00:00:00,27349,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-03-31T00:00:00,27959,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-04-30T00:00:00,28429,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-05-31T00:00:00,28290,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-06-30T00:00:00,29560,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-07-31T00:00:00,30727,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-08-31T00:00:00,29100,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-09-30T00:00:00,29924,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-10-31T00:00:00,30509,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-11-30T00:00:00,31700,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1987-12-31T00:00:00,32560,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-01-31T00:00:00,32475,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-02-29T00:00:00,33333,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-03-31T00:00:00,36210,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-04-30T00:00:00,35382,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-05-31T00:00:00,36724,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-06-30T00:00:00,35773,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-07-31T00:00:00,35605,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-08-31T00:00:00,36788,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-09-30T00:00:00,36898,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-10-31T00:00:00,37571,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-11-30T00:00:00,37087,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1988-12-31T00:00:00,38563,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-01-31T00:00:00,38559,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-02-28T00:00:00,38672,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-03-31T00:00:00,40837,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-04-30T00:00:00,40911,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-05-31T00:00:00,41031,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-06-30T00:00:00,41637,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-07-31T00:00:00,40690,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-08-31T00:00:00,40924,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-09-30T00:00:00,41172,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-10-31T00:00:00,42162,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-11-30T00:00:00,41530,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1989-12-31T00:00:00,42525,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-01-31T00:00:00,43315,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-02-28T00:00:00,43412,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-03-31T00:00:00,44889,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-04-30T00:00:00,44092,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-05-31T00:00:00,44559,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-06-30T00:00:00,45741,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-07-31T00:00:00,44811,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-08-31T00:00:00,45065,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-09-30T00:00:00,44819,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-10-31T00:00:00,47666,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-11-30T00:00:00,46755,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1990-12-31T00:00:00,46974,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-01-31T00:00:00,46963,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-02-28T00:00:00,46310,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-03-31T00:00:00,47084,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-04-30T00:00:00,48887,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-05-31T00:00:00,48694,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-06-30T00:00:00,48511,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-07-31T00:00:00,48818,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-08-31T00:00:00,48805,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-09-30T00:00:00,49106,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-10-31T00:00:00,51193,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-11-30T00:00:00,51624,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1991-12-31T00:00:00,50158,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-01-31T00:00:00,50251,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-02-29T00:00:00,51682,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-03-31T00:00:00,50294,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-04-30T00:00:00,50302,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-05-31T00:00:00,50044,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-06-30T00:00:00,51727,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-07-31T00:00:00,52533,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-08-31T00:00:00,50940,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-09-30T00:00:00,51984,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-10-31T00:00:00,53035,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-11-30T00:00:00,52246,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1992-12-31T00:00:00,51843,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-01-31T00:00:00,52568,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-02-28T00:00:00,52480,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-03-31T00:00:00,53035,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-04-30T00:00:00,53139,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-05-31T00:00:00,54229,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-06-30T00:00:00,52346,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-07-31T00:00:00,52818,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-08-31T00:00:00,53224,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-09-30T00:00:00,53648,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-10-31T00:00:00,55476,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-11-30T00:00:00,54345,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1993-12-31T00:00:00,55552,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-01-31T00:00:00,55159,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-02-28T00:00:00,53729,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-03-31T00:00:00,58307,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-04-30T00:00:00,56436,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-05-31T00:00:00,57342,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-06-30T00:00:00,58451,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-07-31T00:00:00,58492,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-08-31T00:00:00,60407,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-09-30T00:00:00,60715,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-10-31T00:00:00,59861,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-11-30T00:00:00,61532,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1994-12-31T00:00:00,62825,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-01-31T00:00:00,63118,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-02-28T00:00:00,63077,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-03-31T00:00:00,64349,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-04-30T00:00:00,65074,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-05-31T00:00:00,65755,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-06-30T00:00:00,64855,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-07-31T00:00:00,66560,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-08-31T00:00:00,67469,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-09-30T00:00:00,68943,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-10-31T00:00:00,68105,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-11-30T00:00:00,68009,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1995-12-31T00:00:00,69071,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-01-31T00:00:00,68299,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-02-29T00:00:00,69899,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-03-31T00:00:00,69797,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-04-30T00:00:00,70126,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-05-31T00:00:00,71029,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-06-30T00:00:00,71056,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-07-31T00:00:00,69404,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-08-31T00:00:00,70563,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-09-30T00:00:00,70553,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-10-31T00:00:00,73769,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-11-30T00:00:00,74263,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1996-12-31T00:00:00,72842,Monthly,TBEXTOT,2016-03-04T14:46:00
United States,Exports,1997-01-31T00:00:00,72910,Monthly,TBEXTOT,2016-03-04T14:46:00
