Symbol,Date,Open,High,Low,Close,
SPGSCITR:IND,1976-09-06,375.05,375.05,375.05,375.05,
SPGSCITR:IND,1976-09-03,375.05,375.05,375.05,375.05,
SPGSCITR:IND,1976-09-02,377.31,377.31,377.31,377.31,
SPGSCITR:IND,1976-09-01,373.09,373.09,373.09,373.09,
SPGSCITR:IND,1976-08-31,372.55,372.55,372.55,372.55,
SPGSCITR:IND,1976-08-30,374.97,374.97,374.97,374.97,
SPGSCITR:IND,1976-08-27,375.77,375.77,375.77,375.77,
SPGSCITR:IND,1976-08-26,372.16,372.16,372.16,372.16,
SPGSCITR:IND,1976-08-25,375.18,375.18,375.18,375.18,
SPGSCITR:IND,1976-08-24,379.96,379.96,379.96,379.96,
SPGSCITR:IND,1976-08-23,385.62,385.62,385.62,385.62,
SPGSCITR:IND,1976-08-20,385.46,385.46,385.46,385.46,
SPGSCITR:IND,1976-08-19,385.76,385.76,385.76,385.76,
SPGSCITR:IND,1976-08-18,386.85,386.85,386.85,386.85,
SPGSCITR:IND,1976-08-17,381.27,381.27,381.27,381.27,
SPGSCITR:IND,1976-08-16,383.18,383.18,383.18,383.18,
SPGSCITR:IND,1976-08-13,388.39,388.39,388.39,388.39,
SPGSCITR:IND,1976-08-12,384.55,384.55,384.55,384.55,
SPGSCITR:IND,1976-08-11,383.84,383.84,383.84,383.84,
SPGSCITR:IND,1976-08-10,379.85,379.85,379.85,379.85,
SPGSCITR:IND,1976-08-09,377.96,377.96,377.96,377.96,
SPGSCITR:IND,1976-08-06,378.71,378.71,378.71,378.71,
SPGSCITR:IND,1976-08-05,380.75,380.75,380.75,380.75,
SPGSCITR:IND,1976-08-04,381.1,381.1,381.1,381.1,
SPGSCITR:IND,1976-08-03,373.62,373.62,373.62,373.62,
SPGSCITR:IND,1976-08-02,374.84,374.84,374.84,374.84,
SPGSCITR:IND,1976-07-30,383.33,383.33,383.33,383.33,
SPGSCITR:IND,1976-07-29,387.2,387.2,387.2,387.2,
SPGSCITR:IND,1976-07-28,391.85,391.85,391.85,391.85,
SPGSCITR:IND,1976-07-27,389.91,389.91,389.91,389.91,
SPGSCITR:IND,1976-07-26,396.21,396.21,396.21,396.21,
SPGSCITR:IND,1976-07-23,403.92,403.92,403.92,403.92,
SPGSCITR:IND,1976-07-22,397.85,397.85,397.85,397.85,
SPGSCITR:IND,1976-07-21,402.96,402.96,402.96,402.96,
SPGSCITR:IND,1976-07-20,402.45,402.45,402.45,402.45,
SPGSCITR:IND,1976-07-19,406.31,406.31,406.31,406.31,
SPGSCITR:IND,1976-07-16,415.05,415.05,415.05,415.05,
SPGSCITR:IND,1976-07-15,414.81,414.81,414.81,414.81,
SPGSCITR:IND,1976-07-14,421.38,421.38,421.38,421.38,
SPGSCITR:IND,1976-07-13,415.96,415.96,415.96,415.96,
SPGSCITR:IND,1976-07-12,414.77,414.77,414.77,414.77,
SPGSCITR:IND,1976-07-09,421.17,421.17,421.17,421.17,
SPGSCITR:IND,1976-07-08,427.87,427.87,427.87,427.87,
SPGSCITR:IND,1976-07-07,423.87,423.87,423.87,423.87,
SPGSCITR:IND,1976-07-06,426.49,426.49,426.49,426.49,
SPGSCITR:IND,1976-07-05,424.03,424.03,424.03,424.03,
SPGSCITR:IND,1976-07-02,424.03,424.03,424.03,424.03,
SPGSCITR:IND,1976-07-01,425.41,425.41,425.41,425.41,
SPGSCITR:IND,1976-06-30,420.56,420.56,420.56,420.56,
SPGSCITR:IND,1976-06-29,425.28,425.28,425.28,425.28,
SPGSCITR:IND,1976-06-28,429.03,429.03,429.03,429.03,
SPGSCITR:IND,1976-06-25,430.07,430.07,430.07,430.07,
SPGSCITR:IND,1976-06-24,426.08,426.08,426.08,426.08,
SPGSCITR:IND,1976-06-23,421.54,421.54,421.54,421.54,
SPGSCITR:IND,1976-06-22,420.76,420.76,420.76,420.76,
SPGSCITR:IND,1976-06-21,425.81,425.81,425.81,425.81,
SPGSCITR:IND,1976-06-18,420.37,420.37,420.37,420.37,
SPGSCITR:IND,1976-06-17,422.83,422.83,422.83,422.83,
SPGSCITR:IND,1976-06-16,423.01,423.01,423.01,423.01,
SPGSCITR:IND,1976-06-15,429.24,429.24,429.24,429.24,
SPGSCITR:IND,1976-06-14,438.71,438.71,438.71,438.71,
SPGSCITR:IND,1976-06-11,435.36,435.36,435.36,435.36,
SPGSCITR:IND,1976-06-10,436.26,436.26,436.26,436.26,
SPGSCITR:IND,1976-06-09,434.53,434.53,434.53,434.53,
SPGSCITR:IND,1976-06-08,431.5,431.5,431.5,431.5,
SPGSCITR:IND,1976-06-07,427.51,427.51,427.51,427.51,
SPGSCITR:IND,1976-06-04,423.68,423.68,423.68,423.68,
SPGSCITR:IND,1976-06-03,426.72,426.72,426.72,426.72,
SPGSCITR:IND,1976-06-02,428.78,428.78,428.78,428.78,
SPGSCITR:IND,1976-06-01,428.45,428.45,428.45,428.45,
SPGSCITR:IND,1976-05-31,427.7,427.7,427.7,427.7,
SPGSCITR:IND,1976-05-28,427.7,427.7,427.7,427.7,
SPGSCITR:IND,1976-05-27,427.1,427.1,427.1,427.1,
SPGSCITR:IND,1976-05-26,426.44,426.44,426.44,426.44,
SPGSCITR:IND,1976-05-25,417.48,417.48,417.48,417.48,
SPGSCITR:IND,1976-05-24,422.47,422.47,422.47,422.47,
SPGSCITR:IND,1976-05-21,414.34,414.34,414.34,414.34,
SPGSCITR:IND,1976-05-20,414.97,414.97,414.97,414.97,
SPGSCITR:IND,1976-05-19,408.01,408.01,408.01,408.01,
SPGSCITR:IND,1976-05-18,408.7,408.7,408.7,408.7,
SPGSCITR:IND,1976-05-17,409.05,409.05,409.05,409.05,
SPGSCITR:IND,1976-05-14,414.74,414.74,414.74,414.74,
SPGSCITR:IND,1976-05-13,421.85,421.85,421.85,421.85,
SPGSCITR:IND,1976-05-12,420.57,420.57,420.57,420.57,
SPGSCITR:IND,1976-05-11,421.95,421.95,421.95,421.95,
SPGSCITR:IND,1976-05-10,419.85,419.85,419.85,419.85,
SPGSCITR:IND,1976-05-07,423.84,423.84,423.84,423.84,
SPGSCITR:IND,1976-05-06,419.03,419.03,419.03,419.03,
SPGSCITR:IND,1976-05-05,415.49,415.49,415.49,415.49,
SPGSCITR:IND,1976-05-04,418.37,418.37,418.37,418.37,
SPGSCITR:IND,1976-05-03,422.41,422.41,422.41,422.41,
SPGSCITR:IND,1976-04-30,420.1,420.1,420.1,420.1,
SPGSCITR:IND,1976-04-29,419.77,419.77,419.77,419.77,
SPGSCITR:IND,1976-04-28,420.69,420.69,420.69,420.69,
SPGSCITR:IND,1976-04-27,417.28,417.28,417.28,417.28,
SPGSCITR:IND,1976-04-26,424.06,424.06,424.06,424.06,
SPGSCITR:IND,1976-04-23,423.43,423.43,423.43,423.43,
SPGSCITR:IND,1976-04-22,428.8,428.8,428.8,428.8,
SPGSCITR:IND,1976-04-21,429.71,429.71,429.71,429.71,
SPGSCITR:IND,1976-04-20,434.94,434.94,434.94,434.94,
SPGSCITR:IND,1976-04-19,433.36,433.36,433.36,433.36,
SPGSCITR:IND,1976-04-16,432,432,432,432,
SPGSCITR:IND,1976-04-15,432,432,432,432,
SPGSCITR:IND,1976-04-14,426.73,426.73,426.73,426.73,
SPGSCITR:IND,1976-04-13,425.48,425.48,425.48,425.48,
SPGSCITR:IND,1976-04-12,427.56,427.56,427.56,427.56,
SPGSCITR:IND,1976-04-09,424.88,424.88,424.88,424.88,
SPGSCITR:IND,1976-04-08,424.07,424.07,424.07,424.07,
SPGSCITR:IND,1976-04-07,422.48,422.48,422.48,422.48,
SPGSCITR:IND,1976-04-06,415.97,415.97,415.97,415.97,
SPGSCITR:IND,1976-04-05,414.99,414.99,414.99,414.99,
SPGSCITR:IND,1976-04-02,406.99,406.99,406.99,406.99,
SPGSCITR:IND,1976-04-01,405.93,405.93,405.93,405.93,
SPGSCITR:IND,1976-03-31,404.53,404.53,404.53,404.53,
SPGSCITR:IND,1976-03-30,405.4,405.4,405.4,405.4,
SPGSCITR:IND,1976-03-29,398.76,398.76,398.76,398.76,
SPGSCITR:IND,1976-03-26,404.08,404.08,404.08,404.08,
SPGSCITR:IND,1976-03-25,404.35,404.35,404.35,404.35,
SPGSCITR:IND,1976-03-24,401.99,401.99,401.99,401.99,
SPGSCITR:IND,1976-03-23,403,403,403,403,
SPGSCITR:IND,1976-03-22,403.26,403.26,403.26,403.26,
SPGSCITR:IND,1976-03-19,402.75,402.75,402.75,402.75,
SPGSCITR:IND,1976-03-18,402.32,402.32,402.32,402.32,
SPGSCITR:IND,1976-03-17,398.22,398.22,398.22,398.22,
SPGSCITR:IND,1976-03-16,396.48,396.48,396.48,396.48,
SPGSCITR:IND,1976-03-15,399.49,399.49,399.49,399.49,
SPGSCITR:IND,1976-03-12,404.35,404.35,404.35,404.35,
SPGSCITR:IND,1976-03-11,399.98,399.98,399.98,399.98,
SPGSCITR:IND,1976-03-10,403.72,403.72,403.72,403.72,
SPGSCITR:IND,1976-03-09,401.73,401.73,401.73,401.73,
SPGSCITR:IND,1976-03-08,399.78,399.78,399.78,399.78,
SPGSCITR:IND,1976-03-05,402.13,402.13,402.13,402.13,
SPGSCITR:IND,1976-03-04,402.23,402.23,402.23,402.23,
SPGSCITR:IND,1976-03-03,396.87,396.87,396.87,396.87,
SPGSCITR:IND,1976-03-02,395.09,395.09,395.09,395.09,
SPGSCITR:IND,1976-03-01,397.26,397.26,397.26,397.26,
SPGSCITR:IND,1976-02-27,403.7,403.7,403.7,403.7,
SPGSCITR:IND,1976-02-26,402.54,402.54,402.54,402.54,
SPGSCITR:IND,1976-02-25,407.41,407.41,407.41,407.41,
SPGSCITR:IND,1976-02-24,404.92,404.92,404.92,404.92,
SPGSCITR:IND,1976-02-23,403.06,403.06,403.06,403.06,
SPGSCITR:IND,1976-02-20,406.63,406.63,406.63,406.63,
SPGSCITR:IND,1976-02-19,407.81,407.81,407.81,407.81,
SPGSCITR:IND,1976-02-18,404.49,404.49,404.49,404.49,
SPGSCITR:IND,1976-02-17,412.17,412.17,412.17,412.17,
SPGSCITR:IND,1976-02-16,411.02,411.02,411.02,411.02,
SPGSCITR:IND,1976-02-13,411.02,411.02,411.02,411.02,
SPGSCITR:IND,1976-02-12,411.45,411.45,411.45,411.45,
SPGSCITR:IND,1976-02-11,403.03,403.03,403.03,403.03,
SPGSCITR:IND,1976-02-10,398.19,398.19,398.19,398.19,
SPGSCITR:IND,1976-02-09,396.32,396.32,396.32,396.32,
SPGSCITR:IND,1976-02-06,394.03,394.03,394.03,394.03,
SPGSCITR:IND,1976-02-05,389.68,389.68,389.68,389.68,
SPGSCITR:IND,1976-02-04,385.33,385.33,385.33,385.33,
SPGSCITR:IND,1976-02-03,391.61,391.61,391.61,391.61,
SPGSCITR:IND,1976-02-02,390.32,390.32,390.32,390.32,
SPGSCITR:IND,1976-01-30,381.86,381.86,381.86,381.86,
SPGSCITR:IND,1976-01-29,385.61,385.61,385.61,385.61,
SPGSCITR:IND,1976-01-28,386.35,386.35,386.35,386.35,
SPGSCITR:IND,1976-01-27,382.9,382.9,382.9,382.9,
SPGSCITR:IND,1976-01-26,377.42,377.42,377.42,377.42,
SPGSCITR:IND,1976-01-23,387.94,387.94,387.94,387.94,
SPGSCITR:IND,1976-01-22,386.4,386.4,386.4,386.4,
SPGSCITR:IND,1976-01-21,391.27,391.27,391.27,391.27,
SPGSCITR:IND,1976-01-20,396.32,396.32,396.32,396.32,
SPGSCITR:IND,1976-01-19,401.98,401.98,401.98,401.98,
SPGSCITR:IND,1976-01-16,399.8,399.8,399.8,399.8,
SPGSCITR:IND,1976-01-15,400.31,400.31,400.31,400.31,
SPGSCITR:IND,1976-01-14,405.15,405.15,405.15,405.15,
SPGSCITR:IND,1976-01-13,399.65,399.65,399.65,399.65,
SPGSCITR:IND,1976-01-12,402.68,402.68,402.68,402.68,
SPGSCITR:IND,1976-01-09,396.68,396.68,396.68,396.68,
SPGSCITR:IND,1976-01-08,402.82,402.82,402.82,402.82,
SPGSCITR:IND,1976-01-07,408.64,408.64,408.64,408.64,
SPGSCITR:IND,1976-01-06,404.64,404.64,404.64,404.64,
SPGSCITR:IND,1976-01-05,405.63,405.63,405.63,405.63,
SPGSCITR:IND,1976-01-02,400.02,400.02,400.02,400.02,
SPGSCITR:IND,1976-01-01,401.05,401.05,401.05,401.05,
SPGSCITR:IND,1975-12-31,401.05,401.05,401.05,401.05,
SPGSCITR:IND,1975-12-30,395.16,395.16,395.16,395.16,
SPGSCITR:IND,1975-12-29,392.62,392.62,392.62,392.62,
SPGSCITR:IND,1975-12-26,398.86,398.86,398.86,398.86,
SPGSCITR:IND,1975-12-25,398.86,398.86,398.86,398.86,
SPGSCITR:IND,1975-12-24,398.86,398.86,398.86,398.86,
SPGSCITR:IND,1975-12-23,396.33,396.33,396.33,396.33,
SPGSCITR:IND,1975-12-22,403.01,403.01,403.01,403.01,
SPGSCITR:IND,1975-12-19,402.89,402.89,402.89,402.89,
SPGSCITR:IND,1975-12-18,395.9,395.9,395.9,395.9,
SPGSCITR:IND,1975-12-17,396.86,396.86,396.86,396.86,
SPGSCITR:IND,1975-12-16,390.58,390.58,390.58,390.58,
SPGSCITR:IND,1975-12-15,393.88,393.88,393.88,393.88,
SPGSCITR:IND,1975-12-12,396.39,396.39,396.39,396.39,
SPGSCITR:IND,1975-12-11,403.64,403.64,403.64,403.64,
SPGSCITR:IND,1975-12-10,402.59,402.59,402.59,402.59,
SPGSCITR:IND,1975-12-09,403.15,403.15,403.15,403.15,
SPGSCITR:IND,1975-12-08,405.02,405.02,405.02,405.02,
SPGSCITR:IND,1975-12-05,415.21,415.21,415.21,415.21,
SPGSCITR:IND,1975-12-04,417.81,417.81,417.81,417.81,
SPGSCITR:IND,1975-12-03,415.22,415.22,415.22,415.22,
SPGSCITR:IND,1975-12-02,412.64,412.64,412.64,412.64,
SPGSCITR:IND,1975-12-01,413.23,413.23,413.23,413.23,
SPGSCITR:IND,1975-11-28,411.82,411.82,411.82,411.82,
SPGSCITR:IND,1975-11-27,417.5,417.5,417.5,417.5,
SPGSCITR:IND,1975-11-26,417.5,417.5,417.5,417.5,
SPGSCITR:IND,1975-11-25,415.16,415.16,415.16,415.16,
SPGSCITR:IND,1975-11-24,421.91,421.91,421.91,421.91,
SPGSCITR:IND,1975-11-21,411.82,411.82,411.82,411.82,
SPGSCITR:IND,1975-11-20,410.81,410.81,410.81,410.81,
SPGSCITR:IND,1975-11-19,410.03,410.03,410.03,410.03,
SPGSCITR:IND,1975-11-18,411.85,411.85,411.85,411.85,
SPGSCITR:IND,1975-11-17,414.06,414.06,414.06,414.06,
SPGSCITR:IND,1975-11-14,414.73,414.73,414.73,414.73,
SPGSCITR:IND,1975-11-13,409.78,409.78,409.78,409.78,
SPGSCITR:IND,1975-11-12,406.14,406.14,406.14,406.14,
SPGSCITR:IND,1975-11-11,410.31,410.31,410.31,410.31,
SPGSCITR:IND,1975-11-10,415.39,415.39,415.39,415.39,
SPGSCITR:IND,1975-11-07,421.86,421.86,421.86,421.86,
SPGSCITR:IND,1975-11-06,420.38,420.38,420.38,420.38,
SPGSCITR:IND,1975-11-05,420.62,420.62,420.62,420.62,
SPGSCITR:IND,1975-11-04,414.92,414.92,414.92,414.92,
SPGSCITR:IND,1975-11-03,413.3,413.3,413.3,413.3,
SPGSCITR:IND,1975-10-31,416.9,416.9,416.9,416.9,
SPGSCITR:IND,1975-10-30,420.19,420.19,420.19,420.19,
SPGSCITR:IND,1975-10-29,423.58,423.58,423.58,423.58,
SPGSCITR:IND,1975-10-28,423.96,423.96,423.96,423.96,
SPGSCITR:IND,1975-10-27,425.08,425.08,425.08,425.08,
SPGSCITR:IND,1975-10-24,430.6,430.6,430.6,430.6,
SPGSCITR:IND,1975-10-23,426.4,426.4,426.4,426.4,
SPGSCITR:IND,1975-10-22,422.67,422.67,422.67,422.67,
SPGSCITR:IND,1975-10-21,424.8,424.8,424.8,424.8,
SPGSCITR:IND,1975-10-20,432.38,432.38,432.38,432.38,
SPGSCITR:IND,1975-10-17,430.78,430.78,430.78,430.78,
SPGSCITR:IND,1975-10-16,433.88,433.88,433.88,433.88,
SPGSCITR:IND,1975-10-15,423.69,423.69,423.69,423.69,
SPGSCITR:IND,1975-10-14,431.64,431.64,431.64,431.64,
SPGSCITR:IND,1975-10-13,427.03,427.03,427.03,427.03,
SPGSCITR:IND,1975-10-10,438.48,438.48,438.48,438.48,
SPGSCITR:IND,1975-10-09,441.51,441.51,441.51,441.51,
SPGSCITR:IND,1975-10-08,442.45,442.45,442.45,442.45,
SPGSCITR:IND,1975-10-07,447.3,447.3,447.3,447.3,
SPGSCITR:IND,1975-10-06,449.43,449.43,449.43,449.43,
SPGSCITR:IND,1975-10-03,450.03,450.03,450.03,450.03,
SPGSCITR:IND,1975-10-02,447.85,447.85,447.85,447.85,
SPGSCITR:IND,1975-10-01,458.17,458.17,458.17,458.17,
SPGSCITR:IND,1975-09-30,453.35,453.35,453.35,453.35,
SPGSCITR:IND,1975-09-29,455.49,455.49,455.49,455.49,
SPGSCITR:IND,1975-09-26,460.66,460.66,460.66,460.66,
SPGSCITR:IND,1975-09-25,456.76,456.76,456.76,456.76,
SPGSCITR:IND,1975-09-24,454.28,454.28,454.28,454.28,
SPGSCITR:IND,1975-09-23,455.59,455.59,455.59,455.59,
SPGSCITR:IND,1975-09-22,464.28,464.28,464.28,464.28,
SPGSCITR:IND,1975-09-19,462.83,462.83,462.83,462.83,
SPGSCITR:IND,1975-09-18,462,462,462,462,
SPGSCITR:IND,1975-09-17,464.77,464.77,464.77,464.77,
SPGSCITR:IND,1975-09-16,455.95,455.95,455.95,455.95,
SPGSCITR:IND,1975-09-15,458.55,458.55,458.55,458.55,
SPGSCITR:IND,1975-09-12,457.77,457.77,457.77,457.77,
SPGSCITR:IND,1975-09-11,449.4,449.4,449.4,449.4,
SPGSCITR:IND,1975-09-10,454.72,454.72,454.72,454.72,
SPGSCITR:IND,1975-09-09,448.19,448.19,448.19,448.19,
SPGSCITR:IND,1975-09-08,449.91,449.91,449.91,449.91,
SPGSCITR:IND,1975-09-05,455.97,455.97,455.97,455.97,
SPGSCITR:IND,1975-09-04,450.02,450.02,450.02,450.02,
SPGSCITR:IND,1975-09-03,450.2,450.2,450.2,450.2,
SPGSCITR:IND,1975-09-02,441.84,441.84,441.84,441.84,
SPGSCITR:IND,1975-09-01,448.24,448.24,448.24,448.24,
SPGSCITR:IND,1975-08-29,448.24,448.24,448.24,448.24,
SPGSCITR:IND,1975-08-28,450.11,450.11,450.11,450.11,
SPGSCITR:IND,1975-08-27,458.77,458.77,458.77,458.77,
SPGSCITR:IND,1975-08-26,452.75,452.75,452.75,452.75,
SPGSCITR:IND,1975-08-25,465.3,465.3,465.3,465.3,
SPGSCITR:IND,1975-08-22,463.78,463.78,463.78,463.78,
SPGSCITR:IND,1975-08-21,461.85,461.85,461.85,461.85,
SPGSCITR:IND,1975-08-20,463.29,463.29,463.29,463.29,
SPGSCITR:IND,1975-08-19,455.93,455.93,455.93,455.93,
SPGSCITR:IND,1975-08-18,444.54,444.54,444.54,444.54,
SPGSCITR:IND,1975-08-15,453.27,453.27,453.27,453.27,
SPGSCITR:IND,1975-08-14,448.28,448.28,448.28,448.28,
SPGSCITR:IND,1975-08-13,446.77,446.77,446.77,446.77,
SPGSCITR:IND,1975-08-12,437.77,437.77,437.77,437.77,
SPGSCITR:IND,1975-08-11,433.49,433.49,433.49,433.49,
SPGSCITR:IND,1975-08-08,433.53,433.53,433.53,433.53,
SPGSCITR:IND,1975-08-07,434.8,434.8,434.8,434.8,
SPGSCITR:IND,1975-08-06,419.07,419.07,419.07,419.07,
SPGSCITR:IND,1975-08-05,413.99,413.99,413.99,413.99,
SPGSCITR:IND,1975-08-04,413.98,413.98,413.98,413.98,
SPGSCITR:IND,1975-08-01,411.17,411.17,411.17,411.17,
SPGSCITR:IND,1975-07-31,408.96,408.96,408.96,408.96,
SPGSCITR:IND,1975-07-30,418.2,418.2,418.2,418.2,
SPGSCITR:IND,1975-07-29,432.39,432.39,432.39,432.39,
SPGSCITR:IND,1975-07-28,434.46,434.46,434.46,434.46,
SPGSCITR:IND,1975-07-25,424.91,424.91,424.91,424.91,
SPGSCITR:IND,1975-07-24,418.16,418.16,418.16,418.16,
SPGSCITR:IND,1975-07-23,411.16,411.16,411.16,411.16,
SPGSCITR:IND,1975-07-22,413.17,413.17,413.17,413.17,
SPGSCITR:IND,1975-07-21,409.41,409.41,409.41,409.41,
SPGSCITR:IND,1975-07-18,397.27,397.27,397.27,397.27,
SPGSCITR:IND,1975-07-17,404.43,404.43,404.43,404.43,
SPGSCITR:IND,1975-07-16,412.53,412.53,412.53,412.53,
SPGSCITR:IND,1975-07-15,405.49,405.49,405.49,405.49,
SPGSCITR:IND,1975-07-14,410.15,410.15,410.15,410.15,
SPGSCITR:IND,1975-07-11,415.48,415.48,415.48,415.48,
SPGSCITR:IND,1975-07-10,404.45,404.45,404.45,404.45,
SPGSCITR:IND,1975-07-09,393.62,393.62,393.62,393.62,
SPGSCITR:IND,1975-07-08,385.07,385.07,385.07,385.07,
SPGSCITR:IND,1975-07-07,377.49,377.49,377.49,377.49,
SPGSCITR:IND,1975-07-04,375.16,375.16,375.16,375.16,
SPGSCITR:IND,1975-07-03,375.16,375.16,375.16,375.16,
SPGSCITR:IND,1975-07-02,369.56,369.56,369.56,369.56,
SPGSCITR:IND,1975-07-01,371.9,371.9,371.9,371.9,
SPGSCITR:IND,1975-06-30,379.26,379.26,379.26,379.26,
SPGSCITR:IND,1975-06-27,372.54,372.54,372.54,372.54,
SPGSCITR:IND,1975-06-26,374.78,374.78,374.78,374.78,
SPGSCITR:IND,1975-06-25,375.14,375.14,375.14,375.14,
SPGSCITR:IND,1975-06-24,386.84,386.84,386.84,386.84,
SPGSCITR:IND,1975-06-23,386.34,386.34,386.34,386.34,
SPGSCITR:IND,1975-06-20,387.64,387.64,387.64,387.64,
SPGSCITR:IND,1975-06-19,383.5,383.5,383.5,383.5,
SPGSCITR:IND,1975-06-18,389.71,389.71,389.71,389.71,
SPGSCITR:IND,1975-06-17,390.89,390.89,390.89,390.89,
SPGSCITR:IND,1975-06-16,383.89,383.89,383.89,383.89,
SPGSCITR:IND,1975-06-13,374.39,374.39,374.39,374.39,
SPGSCITR:IND,1975-06-12,373.24,373.24,373.24,373.24,
SPGSCITR:IND,1975-06-11,373.82,373.82,373.82,373.82,
SPGSCITR:IND,1975-06-10,375.23,375.23,375.23,375.23,
SPGSCITR:IND,1975-06-09,381.62,381.62,381.62,381.62,
SPGSCITR:IND,1975-06-06,373.44,373.44,373.44,373.44,
SPGSCITR:IND,1975-06-05,372.5,372.5,372.5,372.5,
SPGSCITR:IND,1975-06-04,370.14,370.14,370.14,370.14,
SPGSCITR:IND,1975-06-03,372.67,372.67,372.67,372.67,
SPGSCITR:IND,1975-06-02,367.98,367.98,367.98,367.98,
SPGSCITR:IND,1975-05-30,373.11,373.11,373.11,373.11,
SPGSCITR:IND,1975-05-29,369.38,369.38,369.38,369.38,
SPGSCITR:IND,1975-05-28,368.06,368.06,368.06,368.06,
SPGSCITR:IND,1975-05-27,371.05,371.05,371.05,371.05,
SPGSCITR:IND,1975-05-26,377.93,377.93,377.93,377.93,
SPGSCITR:IND,1975-05-23,377.93,377.93,377.93,377.93,
SPGSCITR:IND,1975-05-22,376.36,376.36,376.36,376.36,
SPGSCITR:IND,1975-05-21,375.81,375.81,375.81,375.81,
SPGSCITR:IND,1975-05-20,375.7,375.7,375.7,375.7,
SPGSCITR:IND,1975-05-19,374.09,374.09,374.09,374.09,
SPGSCITR:IND,1975-05-16,367.65,367.65,367.65,367.65,
SPGSCITR:IND,1975-05-15,369.24,369.24,369.24,369.24,
SPGSCITR:IND,1975-05-14,367.26,367.26,367.26,367.26,
SPGSCITR:IND,1975-05-13,370.6,370.6,370.6,370.6,
SPGSCITR:IND,1975-05-12,368.91,368.91,368.91,368.91,
SPGSCITR:IND,1975-05-09,364.53,364.53,364.53,364.53,
SPGSCITR:IND,1975-05-08,370.79,370.79,370.79,370.79,
SPGSCITR:IND,1975-05-07,371.65,371.65,371.65,371.65,
SPGSCITR:IND,1975-05-06,369.18,369.18,369.18,369.18,
SPGSCITR:IND,1975-05-05,372.03,372.03,372.03,372.03,
SPGSCITR:IND,1975-05-02,383.82,383.82,383.82,383.82,
SPGSCITR:IND,1975-05-01,378.2,378.2,378.2,378.2,
SPGSCITR:IND,1975-04-30,378.8,378.8,378.8,378.8,
SPGSCITR:IND,1975-04-29,381.2,381.2,381.2,381.2,
SPGSCITR:IND,1975-04-28,381.03,381.03,381.03,381.03,
SPGSCITR:IND,1975-04-25,387.58,387.58,387.58,387.58,
SPGSCITR:IND,1975-04-24,389.38,389.38,389.38,389.38,
SPGSCITR:IND,1975-04-23,390.24,390.24,390.24,390.24,
SPGSCITR:IND,1975-04-22,390.49,390.49,390.49,390.49,
SPGSCITR:IND,1975-04-21,397.57,397.57,397.57,397.57,
SPGSCITR:IND,1975-04-18,391.74,391.74,391.74,391.74,
SPGSCITR:IND,1975-04-17,389.2,389.2,389.2,389.2,
SPGSCITR:IND,1975-04-16,384.7,384.7,384.7,384.7,
SPGSCITR:IND,1975-04-15,388.27,388.27,388.27,388.27,
SPGSCITR:IND,1975-04-14,391.01,391.01,391.01,391.01,
SPGSCITR:IND,1975-04-11,383.96,383.96,383.96,383.96,
SPGSCITR:IND,1975-04-10,383.68,383.68,383.68,383.68,
SPGSCITR:IND,1975-04-09,391.07,391.07,391.07,391.07,
SPGSCITR:IND,1975-04-08,389.83,389.83,389.83,389.83,
SPGSCITR:IND,1975-04-07,381.97,381.97,381.97,381.97,
SPGSCITR:IND,1975-04-04,384.79,384.79,384.79,384.79,
SPGSCITR:IND,1975-04-03,384.59,384.59,384.59,384.59,
SPGSCITR:IND,1975-04-02,389.49,389.49,389.49,389.49,
SPGSCITR:IND,1975-04-01,395.38,395.38,395.38,395.38,
SPGSCITR:IND,1975-03-31,397.12,397.12,397.12,397.12,
SPGSCITR:IND,1975-03-28,391.46,391.46,391.46,391.46,
SPGSCITR:IND,1975-03-27,391.46,391.46,391.46,391.46,
SPGSCITR:IND,1975-03-26,392.58,392.58,392.58,392.58,
SPGSCITR:IND,1975-03-25,384.38,384.38,384.38,384.38,
SPGSCITR:IND,1975-03-24,383.84,383.84,383.84,383.84,
SPGSCITR:IND,1975-03-21,379.81,379.81,379.81,379.81,
SPGSCITR:IND,1975-03-20,370.47,370.47,370.47,370.47,
SPGSCITR:IND,1975-03-19,372.22,372.22,372.22,372.22,
SPGSCITR:IND,1975-03-18,375.32,375.32,375.32,375.32,
SPGSCITR:IND,1975-03-17,385.98,385.98,385.98,385.98,
SPGSCITR:IND,1975-03-14,379.34,379.34,379.34,379.34,
SPGSCITR:IND,1975-03-13,379.65,379.65,379.65,379.65,
SPGSCITR:IND,1975-03-12,383.38,383.38,383.38,383.38,
SPGSCITR:IND,1975-03-11,382.39,382.39,382.39,382.39,
SPGSCITR:IND,1975-03-10,367.3,367.3,367.3,367.3,
SPGSCITR:IND,1975-03-07,367.03,367.03,367.03,367.03,
SPGSCITR:IND,1975-03-06,373.27,373.27,373.27,373.27,
SPGSCITR:IND,1975-03-05,366.96,366.96,366.96,366.96,
SPGSCITR:IND,1975-03-04,365.37,365.37,365.37,365.37,
SPGSCITR:IND,1975-03-03,362.46,362.46,362.46,362.46,
SPGSCITR:IND,1975-02-28,366.18,366.18,366.18,366.18,
SPGSCITR:IND,1975-02-27,374.24,374.24,374.24,374.24,
SPGSCITR:IND,1975-02-26,384.79,384.79,384.79,384.79,
SPGSCITR:IND,1975-02-25,384.59,384.59,384.59,384.59,
